학교ID,학교명,학교급구분,설립일자,설립형태,본교분교구분,운영상태,소재지지번주소,소재지도로명주소,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,위도,경도,데이터기준일자
B000009553,양일중학교,중학교,1967-10-28,사립,본교,운영,경기도 양평군 양평읍 양근리 148,경기도 양평군 양평읍 관문2길 9,7530000,경기도교육청,7731000,경기도양평교육지원청,2013-11-29,2025-07-01,37.4943723497,127.4934839509,2025-09-22
B000004659,의정부부용초등학교,초등학교,2002-04-01,공립,본교,운영,경기도 의정부시 민락동 756-6,경기도 의정부시 오목로 83,7530000,경기도교육청,7561000,경기도의정부교육지원청,2013-11-29,2025-07-01,37.7361961247,127.0904715800,2025-09-22
B000004124,송탄초등학교,초등학교,1949-07-01,공립,본교,운영,경기도 평택시 가재동 200-3,경기도 평택시 막곡길 67,7530000,경기도교육청,7631000,경기도평택교육지원청,2013-11-29,2025-07-01,37.0422409643,127.0870997305,2025-09-22
B000003857,벌말초등학교,초등학교,2001-05-16,공립,본교,운영,경기도 안양시 동안구 평촌동 75-8,경기도 안양시 동안구 학의로408번길 25,7530000,경기도교육청,7569000,경기도안양과천교육지원청,2013-11-29,2025-07-01,37.3938204216,126.9808926332,2025-09-22
B000012533,성지고등학교,고등학교,2006-05-06,공립,본교,운영,경기도 용인시 기흥구 구갈동 599,경기도 용인시 기흥구 갈곡로12번길 13,7530000,경기도교육청,7751000,경기도용인교육지원청,2013-11-29,2025-07-01,37.2723191092,127.1312681568,2025-09-22
B000004121,복창초등학교,초등학교,1967-10-02,공립,본교,운영,경기도 평택시 서정동 559-4,경기도 평택시 서정북로 3,7530000,경기도교육청,7631000,경기도평택교육지원청,2013-11-29,2025-07-01,37.0712323006,127.0503033415,2025-09-22
B000009146,구운중학교,중학교,1989-12-22,공립,본교,운영,경기도 수원시 권선구 구운동 508,경기도 수원시 권선구 금호로 257,7530000,경기도교육청,7541000,경기도수원교육지원청,2013-11-29,2025-07-01,37.2768507917,126.9774106023,2025-09-22
B000003866,안양관악초등학교,초등학교,2000-03-01,공립,본교,운영,경기도 안양시 동안구 관양동 367-2,경기도 안양시 동안구 일동로 201,7530000,경기도교육청,7569000,경기도안양과천교육지원청,2013-11-29,2025-07-01,37.4067014169,126.9688038979,2025-09-22
B000009622,오남중학교,중학교,1997-01-04,공립,본교,운영,경기도 남양주시 오남읍 양지리 49,경기도 남양주시 오남읍 진건오남로808번길 34,7530000,경기도교육청,7652000,경기도구리남양주교육지원청,2013-11-29,2025-07-01,37.7014066550,127.2058497411,2025-09-22
B000004624,동인초등학교,초등학교,2000-11-01,공립,본교,운영,경기도 구리시 인창동 495-48,경기도 구리시 동구릉로103번길 37,7530000,경기도교육청,7652000,경기도구리남양주교육지원청,2013-11-29,2025-07-01,37.6109094075,127.1339763954,2025-09-22
B000004239,오산원당초등학교,초등학교,2006-03-01,공립,본교,운영,경기도 오산시 원동 30-22,경기도 오산시 원당로 7,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2025-07-01,37.1417604822,127.0904103021,2025-09-22
B000004460,양수초등학교,초등학교,1949-10-05,공립,본교,운영,경기도 양평군 양서면 용담리 212,경기도 양평군 양서면 용담3길 15,7530000,경기도교육청,7731000,경기도양평교육지원청,2013-11-29,2025-07-01,37.5447472494,127.3256683083,2025-09-22
B000009411,송탄중학교,중학교,1995-05-10,공립,본교,운영,경기도 평택시 지산동 1195,경기도 평택시 지산3로10번길 5,7530000,경기도교육청,7631000,경기도평택교육지원청,2013-11-29,2025-07-01,37.0765482979,127.0666072004,2025-09-22
B000004132,이충초등학교,초등학교,1997-03-01,공립,본교,운영,경기도 평택시 이충동 590-1,경기도 평택시 이충로 93-5,7530000,경기도교육청,7631000,경기도평택교육지원청,2013-11-29,2025-07-01,37.0632987728,127.0669975360,2025-09-22
B000012591,반송고등학교,고등학교,2008-03-01,공립,본교,운영,경기도 화성시 반송동 213,경기도 화성시 동탄반석로 21,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2025-07-01,37.1927808676,127.0777181854,2025-09-22
B000003932,대동초등학교,초등학교,1970-03-02,공립,본교,운영,경기도 안산시 단원구 대부동동 838,경기도 안산시 단원구 솔따배기길 134-9,7530000,경기도교육청,7611000,경기도안산교육지원청,2013-11-29,2025-07-01,37.2413326592,126.6001753894,2025-09-22
B000004131,지장초등학교,초등학교,1993-04-01,공립,본교,운영,경기도 평택시 서정동 824,경기도 평택시 지장로 15,7530000,경기도교육청,7631000,경기도평택교육지원청,2013-11-29,2025-07-01,37.0680326395,127.0576002794,2025-09-22
B000004137,내기초등학교,초등학교,1903-04-01,공립,본교,운영,경기도 평택시 포승읍 내기리 90,경기도 평택시 포승읍 내기새싹길 23,7530000,경기도교육청,7631000,경기도평택교육지원청,2013-11-29,2025-07-01,36.9796152040,126.8724516561,2025-09-22
B000004263,하안초등학교,초등학교,1988-02-06,공립,본교,운영,경기도 광명시 하안동 649,경기도 광명시 안현로 16,7530000,경기도교육청,7591000,경기도광명교육지원청,2013-11-29,2025-07-01,37.4630770694,126.8739402071,2025-09-22
B000011861,동탄국제고등학교,고등학교,2011-03-01,공립,본교,운영,경기도 화성시 반송동 203,경기도 화성시 동탄나루로 27,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2025-07-01,37.1883641399,127.0777653134,2025-09-22
B000009216,장안중학교,중학교,1994-02-28,공립,본교,운영,경기도 성남시 분당구 분당동 114,경기도 성남시 분당구 장안로 70,7530000,경기도교육청,7551000,경기도성남교육지원청,2013-11-29,2025-07-01,37.3715457195,127.1465947950,2025-09-22
B000004596,오남초등학교,초등학교,1945-09-01,공립,본교,운영,경기도 남양주시 오남읍 오남리 134-1,경기도 남양주시 오남읍 진건오남로 696,7530000,경기도교육청,7652000,경기도구리남양주교육지원청,2013-11-29,2025-07-01,37.6956498859,127.2143004185,2025-09-22
B000004631,호암초등학교,초등학교,1958-04-01,공립,본교,운영,경기도 의정부시 호원동 226-14,경기도 의정부시 호암로 47,7530000,경기도교육청,7561000,경기도의정부교육지원청,2013-11-29,2025-07-01,37.7052017234,127.0467388725,2025-09-22
B000004396,문기초등학교,초등학교,1960-12-07,공립,본교,운영,경기도 안성시 공도읍 양기리 332-25,경기도 안성시 공도읍 서동대로 4424,7530000,경기도교육청,7761000,경기도안성교육지원청,2013-11-29,2025-07-01,37.0076610350,127.1939211321,2025-09-22
B000004646,가능초등학교,초등학교,1961-09-20,공립,본교,운영,경기도 의정부시 가능동 724-3,경기도 의정부시 의정로140번길 15,7530000,경기도교육청,7561000,경기도의정부교육지원청,2013-11-29,2025-07-01,37.7456877059,127.0347781602,2025-09-22
B000003706,매원초등학교,초등학교,1969-03-01,공립,본교,운영,경기도 수원시 영통구 원천동 595,경기도 수원시 영통구 광교호수공원로 100,7530000,경기도교육청,7541000,경기도수원교육지원청,2013-11-29,2025-07-01,37.2743611522,127.0637725958,2025-09-22
B000003997,풍덕초등학교,초등학교,1995-03-01,공립,본교,운영,경기도 용인시 수지구 풍덕천동 664-1,경기도 용인시 수지구 수지로 367,7530000,경기도교육청,7751000,경기도용인교육지원청,2013-11-29,2025-07-01,37.3300707047,127.0952373595,2025-09-22
B000009282,성문중학교,중학교,1970-07-09,사립,본교,운영,경기도 안양시 만안구 안양동 501-28,경기도 안양시 만안구 성결대학로64번길 9,7530000,경기도교육청,7569000,경기도안양과천교육지원청,2013-11-29,2025-07-01,37.3792990699,126.9243699320,2025-09-22
B000003875,호계초등학교,초등학교,1981-06-05,공립,본교,운영,경기도 안양시 동안구 호계동 923-17,경기도 안양시 동안구 경수대로707번길 27,7530000,경기도교육청,7569000,경기도안양과천교육지원청,2013-11-29,2025-07-01,37.3842801671,126.9501543602,2025-09-22
B000004653,솔뫼초등학교,초등학교,1999-09-01,공립,본교,운영,경기도 의정부시 용현동 211-4,경기도 의정부시 시민로 442,7530000,경기도교육청,7561000,경기도의정부교육지원청,2013-11-29,2025-07-01,37.7313504076,127.0811811355,2025-09-22
B000004119,세교초등학교,초등학교,1997-03-01,공립,본교,운영,경기도 평택시 세교동 556,경기도 평택시 세교공원로 32,7530000,경기도교육청,7631000,경기도평택교육지원청,2013-11-29,2025-07-01,37.0021856865,127.0832028869,2025-09-22
B000012549,풍덕고등학교,고등학교,2000-03-01,공립,본교,운영,경기도 용인시 수지구 풍덕천동 1121,경기도 용인시 수지구 정평로13번길 5,7530000,경기도교육청,7751000,경기도용인교육지원청,2013-11-29,2025-07-01,37.3170428816,127.0892015387,2025-09-22
B000009392,송운중학교,중학교,1996-03-01,공립,본교,운영,경기도 시흥시 정왕동 1875-4,경기도 시흥시 옥구천동로 433-11,7530000,경기도교육청,7781000,경기도시흥교육지원청,2013-11-29,2025-07-01,37.3594270177,126.7314147859,2025-09-22
B000004632,회룡초등학교,초등학교,1995-11-01,공립,본교,운영,경기도 의정부시 호원동 274-27,경기도 의정부시 안말로 57,7530000,경기도교육청,7561000,경기도의정부교육지원청,2013-11-29,2025-07-01,37.7155428190,127.0451441586,2025-09-22
B000009722,백학중학교,중학교,1971-04-27,공립,본교,운영,경기도 연천군 백학면 두일리 568-4,경기도 연천군 백학면 두일로 79,7530000,경기도교육청,7701000,경기도연천교육지원청,2013-11-29,2025-07-01,38.0267036934,126.9083576900,2025-09-22
B000009337,서원중학교,중학교,2001-09-01,공립,본교,운영,경기도 용인시 수지구 상현동 834,경기도 용인시 수지구 상현로42번길 26-8,7530000,경기도교육청,7751000,경기도용인교육지원청,2013-11-29,2025-07-01,37.3018693524,127.0805956652,2025-09-22
B000012594,병점고등학교,고등학교,2004-03-01,공립,본교,운영,경기도 화성시 병점동 861,경기도 화성시 병점중앙로 72,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2025-07-01,37.2053304561,127.0442123712,2025-09-22
B000004637,의정부초등학교,초등학교,1945-09-30,공립,본교,운영,경기도 의정부시 신곡동 420-3,경기도 의정부시 동일로522번길 30,7530000,경기도교육청,7561000,경기도의정부교육지원청,2013-11-29,2025-07-01,37.7347440126,127.0601776622,2025-09-22
B000004061,왕곡초등학교,초등학교,1997-03-01,공립,본교,운영,경기도 의왕시 왕곡동 604,경기도 의왕시 왕곡로 58,7530000,경기도교육청,7642000,경기도군포의왕교육지원청,2013-11-29,2025-07-01,37.3451893931,126.9804937472,2025-09-22
B000003993,동천초등학교,초등학교,2001-10-02,공립,본교,운영,경기도 용인시 수지구 동천동 154,경기도 용인시 수지구 고기로 71,7530000,경기도교육청,7751000,경기도용인교육지원청,2013-11-29,2025-07-01,37.3446127210,127.0933867780,2025-09-22
B000022571,군포중앙고등학교,고등학교,2013-03-01,공립,본교,운영,경기도 군포시 부곡동 1094,경기도 군포시 송부로 239,7530000,경기도교육청,7642000,경기도군포의왕교육지원청,2013-11-29,2025-07-01,37.3239893317,126.9372302598,2025-09-22
B000004255,성산초등학교,초등학교,1979-11-14,공립,본교,운영,경기도 오산시 오산동 524-1,경기도 오산시 성호대로 43,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2025-07-01,37.1504194127,127.0665688681,2025-09-22
B000004160,현덕초등학교광덕분교장,초등학교,1955-04-01,공립,분교,운영,경기도 평택시 현덕면 대안리 703,경기도 평택시 현덕면 현덕로 934,7530000,경기도교육청,7631000,경기도평택교육지원청,2013-11-29,2025-07-01,36.9441308809,126.9440346469,2025-09-22
B000024709,호연초등학교,초등학교,2021-03-01,공립,본교,운영,경기도 화성시 장지동 925,경기도 화성시 동탄대로3길 17-7,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2025-07-01,37.1630198346,127.1048699296,2025-09-22
B000009621,양오중학교,중학교,2006-03-01,공립,본교,운영,경기도 남양주시 오남읍 양지리 616-2,경기도 남양주시 오남읍 양지로 261-31,7530000,경기도교육청,7652000,경기도구리남양주교육지원청,2013-11-29,2025-07-01,37.6976787628,127.1931258107,2025-09-22
B000009156,정천중학교,중학교,2003-03-01,공립,본교,운영,경기도 수원시 팔달구 화서동 708,경기도 수원시 팔달구 정자천로32번길 11,7530000,경기도교육청,7541000,경기도수원교육지원청,2013-11-29,2025-07-01,37.2893373115,126.9820287419,2025-09-22
B000009384,시흥능곡중학교,중학교,2008-09-01,공립,본교,운영,경기도 시흥시 능곡동 791,경기도 시흥시 능곡로 117,7530000,경기도교육청,7781000,경기도시흥교육지원청,2013-11-29,2025-07-01,37.3650413533,126.8148237275,2025-09-22
B000004229,정남초등학교,초등학교,1930-04-01,공립,본교,운영,경기도 화성시 정남면 발산리 409-1,경기도 화성시 정남면 만년로 516,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2025-07-01,37.1678846505,126.9844920495,2025-09-22
B000004000,현암초등학교,초등학교,2004-03-01,공립,본교,운영,경기도 용인시 수지구 죽전동 1229,경기도 용인시 수지구 대지로 146,7530000,경기도교육청,7751000,경기도용인교육지원청,2013-11-29,2025-07-01,37.3287796346,127.1246825919,2025-09-22
B000012718,의정부광동고등학교,고등학교,1955-04-08,사립,본교,운영,경기도 의정부시 녹양동 126-1,경기도 의정부시 서부로 691,7530000,경기도교육청,7561000,경기도의정부교육지원청,2013-11-29,2025-07-01,37.7555446707,127.0361808766,2025-09-22
B000009459,운암중학교,중학교,1999-03-01,공립,본교,운영,경기도 오산시 원동 815-2,경기도 오산시 대원로 76,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2025-07-01,37.1458866892,127.0769318199,2025-09-22
